Temperature_C,Feels_Like_C,Humidity_Percent,Dew_Point_C,Pressure_hPa,Wind_Speed_mps,Wind_Direction_deg,Precipitation_mm,Cloud_Cover_Percent,Visibility_km,UV_Index,Latitude,Longitude,Weather_Class
12.55,12.55,58.5,4.64,1003.11,40.0,271.2,0.0,76.6,19.93,1.6,-53.7444,87.188,Cloudy
16.2,16.2,83.3,0.03,995.97,40.0,328.9,5.0,83.1,7.58,3.4,48.635,-43.3864,Rainy
8.02,-0.03,75.4,3.93,1001.44,40.0,267.2,0.0,87.7,8.96,6.5,-44.1784,-150.9999,Cloudy
20.21,55.0,81.5,16.97,994.39,40.0,310.6,0.71,74.6,8.13,2.3,-46.1976,93.9853,Drizzle
15.92,55.0,68.9,15.0,983.26,12.5,285.9,8.0,88.1,7.36,5.5,37.4913,90.6599,Thunderstorm
40.81,44.33,60.2,4.53,1008.86,40.0,57.0,0.0,49.4,5.92,14.4,33.1737,29.9631,Heatwave
37.01,39.01,25.0,2.88,1023.89,40.0,304.9,0.0,13.9,9.52,14.4,-53.9655,-144.6815,Hot
46.68,47.32,39.6,-1.39,1002.92,40.0,125.2,0.0,57.2,13.49,14.3,-53.3388,91.4246,Heatwave
5.36,-4.03,85.2,3.07,1004.0,40.0,41.7,0.0,89.5,7.53,2.4,-33.2166,71.0059,Cloudy
27.35,30.79,84.3,24.47,1014.7,40.0,74.8,0.02,94.4,13.7,2.4,-31.7018,80.3526,Humid
-0.89,-0.89,92.1,-2.01,1000.61,4.4,328.6,0.0,79.5,0.06,4.8,31.4769,14.4161,Foggy
37.05,39.05,20.1,-19.43,1014.58,40.0,344.9,0.0,33.4,7.17,11.9,30.6596,-36.2793,Hot
17.58,17.58,29.9,4.12,1000.24,8.0,343.8,0.0,21.3,11.06,2.3,-59.7256,-36.6859,Dusty
18.97,18.97,96.9,15.68,997.71,15.0,357.0,24.58,95.2,20.0,3.9,44.51,-141.1348,Stormy
9.08,1.82,51.8,-4.72,1048.81,40.0,195.8,0.0,26.8,19.34,11.6,58.6053,-164.83,Clear
22.42,16.18,20.4,13.55,1027.19,3.54,253.7,0.0,6.6,16.73,8.3,-39.9181,98.3045,Clear
26.57,30.41,88.3,24.48,1005.62,40.0,161.1,0.16,83.6,15.0,3.2,-22.1283,6.7268,Humid
23.98,27.1,81.2,20.56,1005.91,40.0,331.6,1.08,91.4,14.44,4.6,-40.4535,-156.1161,Humid
29.59,33.96,93.7,28.46,1009.95,40.0,230.2,0.15,92.7,7.23,4.4,32.3298,-9.1472,Humid
17.49,-5.26,20.3,-16.27,998.56,24.22,217.4,8.0,94.8,9.58,7.6,32.0251,-18.7032,Thunderstorm
9.37,1.99,81.3,9.37,999.96,40.0,278.1,23.39,86.3,20.0,4.3,-28.4124,11.9617,Rainy
8.55,0.75,95.1,7.54,966.54,36.76,163.6,16.24,94.6,2.79,2.0,52.041,57.2266,Stormy
15.21,15.21,79.6,11.69,1010.17,40.0,306.7,0.0,82.9,7.57,5.3,-26.2095,-41.7484,Cloudy
0.57,15.56,25.5,-0.72,1040.64,40.0,186.0,0.0,5.3,16.62,5.7,53.0151,-2.8225,Clear
-6.47,-7.9,34.2,-19.64,1003.44,2.86,49.7,9.56,69.5,16.75,5.3,-20.3077,69.243,Cold
4.76,-4.93,86.0,-7.28,956.53,15.0,183.4,10.0,97.3,9.53,2.8,51.3611,145.6448,Stormy
16.97,16.97,83.3,6.75,1004.06,40.0,33.4,34.83,98.0,11.27,9.0,38.5408,34.0692,Rainy
14.89,14.89,90.9,8.55,1009.82,40.0,195.4,9.52,89.5,15.94,4.6,12.2144,117.3052,Rainy
10.86,10.86,90.9,3.78,956.46,18.99,109.2,21.97,97.4,4.01,1.3,59.4975,123.9024,Stormy
1.13,14.92,37.8,0.37,1039.84,17.28,167.1,0.0,10.7,19.7,9.5,14.2843,-46.6776,Clear
34.52,36.52,27.6,15.46,999.0,40.0,157.7,0.0,86.6,17.75,10.0,-14.1646,140.0314,Hot
12.83,12.83,93.9,1.47,994.44,15.0,27.6,10.0,90.4,20.0,1.9,-23.45,-153.1761,Stormy
30.01,17.57,86.8,15.34,983.22,17.37,57.2,8.0,97.7,6.24,2.6,-59.2089,153.1457,Thunderstorm
12.41,12.41,50.6,2.45,1001.66,40.0,145.9,0.0,85.3,5.25,2.9,44.317,-128.2027,Cloudy
21.44,55.0,95.0,19.36,994.28,30.46,254.6,8.18,99.2,3.56,3.0,30.328,-140.9795,Rainy
12.04,12.04,82.3,12.04,997.48,40.0,90.7,5.0,81.4,2.86,1.9,-51.1962,-17.2739,Rainy
7.91,-0.21,90.4,-4.53,953.26,40.0,79.8,22.22,90.3,17.08,3.6,45.3725,33.1496,Stormy
19.17,19.17,94.1,17.69,972.6,18.48,180.1,10.0,94.2,8.71,3.2,10.3106,135.3413,Stormy
41.22,43.22,44.6,-4.42,1027.38,7.04,345.1,0.0,42.7,10.57,13.5,8.9322,-61.8187,Hot
31.61,17.09,54.3,7.77,976.84,10.0,146.7,8.0,86.1,5.62,6.0,-19.6411,93.9792,Thunderstorm
35.06,42.67,52.7,9.61,1007.39,40.0,94.6,0.0,57.4,8.49,10.9,-35.8407,128.6684,Heatwave
36.98,38.98,20.8,1.06,1004.15,40.0,165.9,0.0,53.3,19.34,14.8,-35.5736,-72.4566,Hot
14.16,14.16,90.9,-1.85,989.99,38.74,141.0,10.0,98.5,8.91,8.1,1.1822,-71.3768,Stormy
16.51,16.51,89.4,12.54,1011.81,40.0,302.8,1.3,75.7,16.77,1.5,47.7174,-146.1988,Drizzle
32.85,36.59,87.4,30.47,1007.59,40.0,230.3,0.94,84.8,6.56,5.0,-35.32,29.9534,Humid
12.08,12.08,96.7,11.58,1019.79,4.1,9.3,0.0,92.3,1.05,6.8,-1.5643,-1.1687,Foggy
16.71,16.71,87.9,9.38,991.34,21.27,150.9,44.26,91.2,6.35,5.7,38.1075,97.537,Stormy
7.52,-0.79,80.2,-10.7,1013.15,40.0,171.9,34.38,99.5,5.89,4.4,-0.4084,-119.7964,Rainy
36.81,45.22,34.6,13.77,999.48,40.0,104.5,0.0,47.2,7.38,12.3,1.8722,-23.9202,Heatwave
15.88,15.88,45.2,4.02,1023.4,40.0,283.8,0.0,67.8,9.11,1.4,-50.4885,162.6613,Cloudy
21.59,15.49,34.5,3.59,1021.75,40.0,258.4,0.0,10.0,12.03,5.2,-27.9098,25.7938,Clear
9.95,2.86,84.8,8.42,1005.61,40.0,280.3,0.82,93.6,20.0,4.2,20.3545,-179.1369,Drizzle
-20.77,-26.83,41.6,-30.37,1018.48,12.13,111.8,0.0,55.6,19.85,3.2,42.3595,-171.6197,Cold
39.79,41.79,28.4,-9.9,1022.6,40.0,259.5,0.0,31.5,10.86,10.7,-2.2679,42.2197,Hot
19.4,19.4,82.5,8.84,1012.85,40.0,258.6,0.5,93.6,8.18,6.0,-34.3757,36.6684,Drizzle
21.31,55.0,13.6,20.48,1005.44,15.37,58.6,0.0,21.0,6.05,2.4,25.6626,-96.015,Dusty
10.18,10.18,28.9,-7.32,1024.95,8.0,191.8,0.0,22.0,6.75,6.8,45.7086,157.5543,Dusty
-4.48,-2.59,50.4,-5.9,1042.21,40.0,100.3,0.0,9.7,14.31,7.4,36.8099,165.8751,Clear
13.44,13.44,96.8,6.17,993.86,15.0,122.4,10.0,96.1,6.77,4.1,-3.3742,30.9908,Stormy
15.65,15.65,90.4,8.12,955.63,18.41,161.4,10.0,92.6,13.46,3.8,-50.6143,95.9221,Stormy
13.49,13.49,38.3,-0.46,1013.05,40.0,286.9,0.0,71.9,12.57,1.0,40.9584,1.3052,Cloudy
-2.47,-2.47,96.7,-2.93,999.56,4.59,310.5,0.0,63.0,0.15,4.1,45.4208,132.5384,Foggy
21.97,55.0,27.1,15.1,1023.68,8.0,237.0,0.0,26.1,13.42,4.3,11.1207,-162.756,Dusty
18.52,15.12,33.4,-0.89,997.0,10.0,12.4,8.0,95.9,9.11,5.0,25.7397,168.0594,Thunderstorm
35.16,37.16,28.0,-11.58,1022.38,40.0,339.6,0.0,27.5,10.83,12.9,13.1314,-101.3404,Hot
11.36,11.36,75.6,7.21,1007.94,40.0,57.8,0.0,66.8,14.47,3.9,-19.1805,-9.7238,Cloudy
18.84,13.95,51.8,4.2,975.1,27.14,74.7,8.0,96.7,2.54,2.7,51.4872,-132.0795,Thunderstorm
13.75,13.75,50.6,3.69,1018.81,40.0,175.7,0.0,74.9,11.28,5.9,0.1381,132.7093,Cloudy
49.72,50.16,61.3,-2.12,1013.96,40.0,330.6,0.0,53.3,18.48,13.9,0.9454,59.9404,Heatwave
21.3,21.3,33.4,4.52,1003.6,40.0,118.4,0.0,87.6,5.68,5.3,23.0515,68.7581,Cloudy
16.26,16.26,95.0,5.41,991.36,27.86,72.2,10.0,97.2,2.86,3.0,-29.4792,149.7675,Stormy
24.48,28.14,86.6,22.1,1017.96,40.0,277.8,0.14,72.5,5.59,7.3,-10.7149,48.3094,Humid
11.55,11.55,14.0,-6.63,1007.66,8.0,95.5,0.0,23.5,6.54,2.7,51.064,35.8687,Dusty
7.86,12.81,27.3,0.6,1043.59,40.0,345.3,0.0,21.5,12.82,7.6,51.9952,-158.4714,Clear
22.31,22.31,33.9,5.63,1005.99,40.0,273.7,0.0,70.8,4.49,5.9,-38.7888,-115.2149,Cloudy
-22.93,-29.38,43.3,-31.94,1004.27,12.9,248.6,0.0,66.7,13.58,7.4,41.4201,108.7317,Cold
27.23,31.24,90.1,25.47,1022.57,40.0,144.3,0.23,90.8,11.16,2.5,-10.8015,-53.9734,Humid
-1.01,-1.01,95.8,-1.6,1004.98,1.68,49.9,0.0,74.2,0.11,6.4,41.1645,11.0787,Foggy
13.23,13.23,79.9,5.18,1018.05,40.0,125.2,0.82,81.3,15.65,5.5,-22.3867,-57.4303,Drizzle
6.63,-2.11,63.4,0.17,1016.92,40.0,118.0,0.0,62.8,5.92,5.5,30.1064,-161.8687,Cloudy
12.32,12.32,89.5,1.81,993.94,40.0,104.2,2.06,76.9,7.57,6.0,-58.9404,-41.1826,Drizzle
20.29,55.0,84.3,11.63,1022.56,40.0,129.6,0.5,75.5,2.79,6.1,-1.5556,-19.8564,Drizzle
8.2,0.24,66.9,2.43,1014.21,40.0,324.4,0.0,61.6,17.12,4.1,49.2532,-149.861,Cloudy
14.5,14.5,61.7,7.22,1011.21,40.0,89.4,0.0,72.9,11.08,3.6,24.2981,-113.6377,Cloudy
11.8,11.8,61.3,4.59,1004.57,40.0,89.4,0.0,86.9,4.13,3.5,36.303,55.1429,Cloudy
12.75,12.75,89.2,9.05,1014.08,40.0,141.0,5.0,86.1,2.99,3.2,-52.5536,92.4393,Rainy
16.62,16.62,15.2,12.29,1014.65,23.11,118.9,0.0,6.2,11.27,5.7,12.451,23.5696,Dusty
11.57,11.57,45.0,0.04,1003.56,14.93,64.6,0.0,87.5,4.58,0.6,56.6084,157.2174,Cloudy
10.05,10.05,77.2,6.24,1016.71,40.0,95.6,0.0,78.2,14.92,2.9,50.7396,13.3392,Cloudy
14.94,14.94,92.4,8.92,960.62,22.88,288.2,10.0,94.0,6.6,2.6,8.3023,41.9273,Stormy
26.56,29.94,83.8,23.58,1016.06,40.0,79.6,0.17,78.9,8.08,3.6,-55.2618,25.5186,Humid
11.27,11.27,57.5,3.19,1015.34,40.0,123.7,0.0,65.7,4.43,5.8,-44.8615,145.1228,Cloudy
-0.34,16.05,27.4,-1.83,1027.83,40.0,15.9,0.0,26.1,11.99,5.5,21.7718,-17.7535,Clear
11.23,11.23,92.3,7.99,1011.91,40.0,308.4,8.09,86.4,11.02,5.6,5.6762,-168.3591,Rainy
0.61,0.61,92.2,-0.5,1003.62,3.05,54.1,0.44,85.1,0.47,1.9,-41.1074,-45.2788,Foggy
26.87,55.0,86.1,14.35,953.8,16.96,261.2,21.56,98.4,13.08,5.5,-12.1395,-174.147,Stormy
12.63,12.63,15.8,4.22,995.98,8.0,120.2,0.0,29.8,6.01,3.2,-31.9407,-177.2097,Dusty
41.88,54.49,50.2,0.74,1005.59,40.0,325.2,0.0,64.5,20.0,12.0,-30.6373,-175.2098,Heatwave
8.99,1.41,57.1,0.95,1010.51,40.0,166.7,0.0,82.2,10.9,3.6,-59.024,-36.6407,Cloudy
11.64,11.64,94.0,10.71,1017.97,0.55,175.7,0.0,88.3,0.12,2.8,58.7164,133.9473,Foggy
20.27,55.0,44.7,7.85,1012.51,40.0,314.1,0.0,80.1,11.91,4.2,38.0422,105.7072,Cloudy
16.0,16.0,84.8,13.44,1022.36,40.0,13.2,0.0,62.6,15.19,2.9,57.0269,-45.3315,Cloudy
23.12,55.0,86.9,16.35,1003.13,40.0,208.3,8.5,96.9,9.6,1.8,24.8048,40.8773,Rainy
20.9,55.0,87.8,13.79,1024.46,40.0,154.0,0.5,73.9,9.83,4.5,-1.1166,30.2215,Drizzle
16.24,16.24,93.5,-4.11,997.48,40.0,322.7,8.06,92.5,4.49,2.8,-20.4724,-84.5816,Rainy
-2.34,-2.34,92.3,-3.42,1017.74,4.41,23.2,0.0,93.0,0.27,5.0,58.35,140.0678,Foggy
15.78,15.78,41.3,2.65,1008.44,40.0,160.7,0.0,80.5,20.0,3.9,31.3274,103.1221,Cloudy
29.82,33.57,87.5,27.51,1018.98,40.0,210.2,0.04,88.9,8.73,6.7,8.4229,-7.1456,Humid
11.46,11.46,28.6,4.25,1007.42,13.48,70.3,0.0,19.6,12.24,4.0,-28.4359,-69.9881,Dusty
24.18,28.49,93.1,23.0,1014.69,40.0,48.6,0.1,75.6,10.3,5.6,-25.7684,152.5371,Humid
-15.63,-17.28,47.9,-24.12,1013.74,3.31,8.6,0.0,62.1,17.93,4.0,49.9823,82.3107,Cold
29.61,-8.07,30.1,-6.97,1048.22,40.0,175.7,0.0,7.8,14.79,8.9,-5.3602,110.5509,Clear
9.29,1.87,21.8,2.05,1007.33,8.0,59.1,0.0,15.3,12.79,3.6,52.8743,-69.741,Dusty
14.0,14.0,87.0,12.32,961.98,22.37,71.3,10.0,97.5,17.77,2.1,-35.471,-61.3349,Stormy
11.03,11.03,90.0,7.12,958.38,15.0,153.3,11.25,99.5,8.4,4.2,13.0383,-65.9864,Stormy
7.59,-0.68,94.6,2.79,970.5,40.0,296.2,70.91,91.1,6.25,3.6,-2.719,37.5179,Stormy
21.58,55.0,84.5,14.11,1015.92,40.0,78.1,0.5,89.9,15.78,5.6,18.1267,-30.746,Drizzle
0.39,0.39,93.7,-0.5,1011.62,1.34,54.8,0.0,78.9,0.22,4.8,-43.0827,48.069,Foggy
18.49,18.49,49.1,7.59,1004.35,40.0,15.7,0.0,79.7,13.25,7.1,-7.8244,160.5503,Cloudy
-9.9,-15.32,45.5,-19.44,1034.9,10.82,281.8,0.0,45.7,12.8,2.9,-6.68,-42.0471,Cold
7.68,-0.55,82.4,0.29,1005.25,40.0,21.9,1.2,77.9,14.92,2.5,-53.9124,117.9449,Drizzle
30.99,34.0,80.1,27.15,1021.36,40.0,252.8,0.65,87.0,12.97,4.7,-55.8548,155.895,Humid
8.48,0.65,90.8,-0.6,996.1,40.0,347.4,5.45,86.8,9.59,6.5,-12.0205,156.5863,Rainy
-4.82,-5.34,82.9,-7.27,1009.49,1.74,165.1,24.57,80.4,1.69,6.2,0.4906,34.1023,Snowy
12.27,12.27,90.0,7.08,992.63,40.0,214.9,23.89,85.2,6.77,3.0,39.2105,-80.2062,Rainy
14.24,14.24,36.1,-0.6,1021.4,40.0,323.0,0.0,60.6,5.89,4.6,40.211,152.9962,Cloudy
-8.5,-12.73,46.9,-17.79,1031.72,8.45,292.7,0.0,48.7,9.25,6.5,-5.3766,-103.9375,Cold
34.61,2.45,25.8,4.73,1042.46,17.22,118.8,0.0,0.9,15.86,6.7,-51.1929,-65.6073,Clear
41.29,43.29,30.0,-3.07,1025.72,40.0,297.0,0.0,32.0,18.26,14.3,53.8331,-9.7727,Hot
30.48,32.48,28.1,-6.59,1004.24,40.0,273.4,0.0,29.5,6.57,9.3,22.4602,39.9966,Hot
-6.99,-11.44,32.7,-20.63,1027.42,8.9,228.7,0.0,26.5,11.78,3.8,25.1734,-167.8953,Cold
10.99,14.47,49.3,3.45,1034.8,40.0,18.3,0.0,16.5,13.03,7.2,29.6219,171.0755,Clear
20.09,55.0,92.3,11.37,991.38,40.0,312.4,5.0,98.5,20.0,4.5,-13.6591,168.3999,Rainy
27.3,14.49,33.6,6.36,1035.95,40.0,68.3,0.0,14.0,15.86,11.0,49.5791,33.3899,Clear
33.56,36.64,80.8,29.79,1012.53,36.07,217.2,0.08,80.8,8.52,3.0,8.0631,-115.3272,Humid
12.55,12.55,90.6,-0.8,998.04,34.35,135.4,9.03,88.6,13.06,5.6,29.5574,-128.9873,Rainy
24.2,19.41,70.5,13.9,980.73,10.77,319.1,17.0,98.6,20.0,2.3,-43.8858,75.36,Thunderstorm
25.27,29.97,97.0,24.76,1014.89,40.0,75.3,1.26,89.3,8.36,4.7,-13.1163,-176.5437,Humid
10.4,10.4,95.7,9.74,1017.44,0.95,223.7,0.0,69.9,1.35,5.7,-9.7825,169.8636,Foggy
13.02,13.02,79.5,6.94,1004.59,40.0,106.1,3.22,85.6,7.71,5.6,17.9846,-36.3921,Drizzle
9.66,2.42,42.5,-2.48,1011.59,40.0,311.9,0.0,89.4,11.93,4.2,20.5935,-13.6554,Cloudy
-10.31,-12.27,74.0,-14.05,1014.45,6.5,146.4,6.94,80.4,6.99,4.9,-27.9906,-87.3042,Snowy
-19.19,-24.44,41.1,-29.05,1005.18,10.5,180.4,0.0,60.8,8.55,4.9,21.7783,-146.1793,Cold
7.87,7.87,99.5,7.8,1009.55,4.59,44.6,0.0,66.9,2.0,3.6,-15.6537,140.317,Foggy
14.48,14.48,73.7,9.84,1020.51,40.0,345.4,0.0,64.2,11.23,6.2,-19.1038,-22.2525,Cloudy
37.63,50.87,62.9,2.24,1018.95,40.0,308.7,0.0,26.0,11.3,10.4,19.9971,122.1502,Heatwave
8.77,14.31,28.2,7.86,1038.73,12.22,324.6,0.0,20.6,17.05,9.5,-10.6396,-153.0264,Clear
44.55,54.99,51.8,5.71,1002.82,40.0,253.9,0.0,40.1,5.39,11.5,14.0775,-105.446,Heatwave
8.21,8.21,97.4,7.82,998.25,1.38,251.9,0.0,92.3,0.79,5.3,-39.7713,16.3937,Foggy
31.67,10.0,38.3,-6.15,1016.6,40.0,207.4,0.0,10.4,11.87,9.2,-41.4312,51.7551,Clear
19.81,19.81,89.9,16.5,1005.49,13.46,200.9,0.62,92.8,20.0,2.6,-58.7351,-54.6399,Drizzle
8.11,0.1,41.3,-4.26,1025.0,40.0,222.4,0.0,74.7,18.47,5.8,57.9226,108.0312,Cloudy
14.02,14.02,60.7,6.55,1018.74,40.0,212.0,0.0,78.4,3.94,5.2,-42.1692,-114.0849,Cloudy
44.71,42.78,44.4,2.94,1000.15,40.0,245.5,4.53,64.5,9.05,12.8,-56.7314,-159.1284,Heatwave
-19.03,-20.1,73.4,-22.58,991.56,3.55,261.8,11.25,86.1,9.75,2.1,-51.0856,-48.4563,Snowy
17.47,17.47,84.1,5.88,1016.54,40.0,144.4,3.65,83.1,10.0,5.2,7.4977,-88.6362,Drizzle
15.81,15.81,97.3,9.1,962.91,15.0,61.8,80.0,96.7,12.91,3.9,10.842,157.008,Stormy
49.34,54.48,42.7,-1.98,1012.31,40.0,317.8,0.0,13.8,20.0,13.3,49.3414,96.8,Heatwave
17.65,17.65,83.8,9.91,1004.08,40.0,195.6,10.46,90.8,2.48,5.2,38.4225,-179.5811,Rainy
7.78,-5.03,31.6,0.92,1016.68,40.0,289.4,0.0,15.0,17.6,9.4,-54.4793,34.1901,Clear
17.31,17.31,87.1,16.67,1008.55,40.0,108.5,4.55,94.7,18.66,3.3,-13.5303,112.5653,Drizzle
19.55,19.55,97.4,16.96,988.86,34.68,63.2,26.63,97.4,4.86,3.8,-39.3758,-82.9617,Stormy
9.47,2.13,61.6,2.46,1014.95,40.0,153.5,0.0,82.9,1.36,0.4,-46.8749,-59.7525,Cloudy
6.91,-1.7,93.4,-8.56,992.99,40.0,184.9,5.0,97.7,20.0,4.3,-12.0417,152.4255,Rainy
21.84,15.54,64.4,8.86,977.52,21.85,213.2,8.0,96.7,14.59,5.1,53.6969,145.4098,Thunderstorm
8.17,8.17,99.8,8.14,1023.75,0.55,60.0,0.0,90.5,0.43,4.6,6.8467,-60.1762,Foggy
6.71,6.71,94.3,5.87,1013.92,0.65,32.6,0.0,74.7,1.77,2.2,49.4988,-34.7681,Foggy
15.22,15.22,67.3,9.18,1019.35,40.0,175.8,0.0,75.5,6.23,5.0,-8.3782,131.9462,Cloudy
17.94,17.94,71.9,12.79,1015.01,40.0,157.2,0.0,77.4,11.99,2.9,-53.9374,50.7014,Cloudy
10.02,10.02,94.5,0.84,996.75,40.0,190.9,5.88,97.7,20.0,3.4,-50.1621,91.3632,Rainy
12.84,12.84,93.0,2.08,994.72,40.0,173.0,29.27,92.8,3.36,4.1,-47.724,52.5853,Rainy
-24.92,-30.25,34.0,-36.18,1006.83,10.67,260.5,0.0,51.2,11.31,1.4,40.6349,-29.7931,Cold
21.8,15.7,43.1,3.17,980.5,17.6,199.2,17.54,91.7,20.0,5.8,-40.2196,162.8569,Thunderstorm
7.89,-0.23,59.5,0.5,1001.05,40.0,51.6,0.0,80.1,9.14,3.8,26.796,87.363,Cloudy
20.91,55.0,85.5,13.24,951.84,20.7,98.1,10.0,90.5,12.37,2.4,4.6965,-142.7,Stormy
12.08,12.08,93.1,-8.66,1009.41,40.0,208.5,5.0,88.3,15.48,4.0,46.8707,122.122,Rainy
-8.06,-10.58,43.6,-18.26,1020.33,5.05,87.7,0.0,61.7,14.65,4.1,17.2054,106.8108,Cold
30.52,10.06,51.7,0.58,981.09,10.0,300.2,12.4,97.5,11.36,2.3,57.8154,-41.0496,Thunderstorm
-8.05,-11.56,58.2,-14.81,1003.17,7.01,244.9,0.0,46.4,11.38,6.1,17.9384,137.7733,Cold
24.72,55.0,78.7,20.77,1022.85,40.0,32.0,0.0,86.7,5.45,4.6,-44.5854,-171.1851,Cloudy
9.84,2.7,22.0,-10.87,1006.87,40.0,145.4,0.0,64.6,3.96,8.3,44.5822,-140.0388,Cloudy
21.96,11.18,40.1,-1.88,990.39,10.0,49.6,33.34,95.7,5.14,6.6,15.5701,-155.5138,Thunderstorm
12.19,12.19,94.4,11.32,1009.53,3.96,146.6,0.0,61.1,0.95,3.0,26.2117,-100.2188,Foggy
32.22,19.14,26.0,15.66,1035.96,40.0,262.1,0.0,23.5,11.74,6.4,58.9966,51.4375,Clear
41.96,54.32,69.3,4.3,1004.22,40.0,20.2,0.0,34.0,13.95,10.9,-16.4556,-171.7805,Heatwave
31.08,34.37,82.9,27.81,1016.51,40.0,67.7,0.39,94.5,11.31,3.3,-41.2333,12.0142,Humid
24.84,29.0,91.6,23.37,1020.93,40.0,50.0,1.66,91.5,9.09,5.0,-30.578,-155.76,Humid
21.38,55.0,89.9,12.93,1025.3,40.0,27.9,1.84,71.0,20.0,1.3,-28.7139,-127.7151,Drizzle
14.15,14.15,68.6,8.47,1003.13,40.0,253.6,0.0,60.1,13.1,0.8,-18.3296,-44.9831,Cloudy
8.36,0.47,82.5,4.1,996.31,40.0,288.7,2.9,83.8,14.43,1.4,39.6723,123.4535,Drizzle
15.43,11.03,52.6,0.95,1032.88,40.0,197.4,0.0,3.0,15.2,6.5,-40.2226,-36.094,Clear
29.0,33.08,90.8,27.33,1010.3,40.0,225.1,0.09,87.5,10.2,6.6,-34.9637,156.7381,Humid
29.39,33.13,87.4,27.07,1021.14,40.0,208.8,0.11,81.5,6.69,3.0,-17.8122,-58.9306,Humid
-12.13,-14.05,75.5,-15.56,997.68,6.41,112.5,3.35,91.8,7.23,1.1,-47.909,-158.2142,Snowy
7.76,7.76,94.7,6.95,1018.62,3.26,39.8,0.0,73.9,0.18,6.4,-29.3142,-139.0709,Foggy
4.98,-4.6,88.7,-9.13,1022.94,40.0,33.9,1.55,75.4,14.23,4.2,-36.8373,106.495,Drizzle
6.43,19.68,42.5,5.18,1043.19,40.0,98.1,0.0,12.2,10.33,7.5,23.6376,139.7617,Clear
44.82,40.11,39.8,-1.02,1027.88,40.0,325.3,0.0,49.8,11.29,11.4,58.7666,23.243,Heatwave
21.61,55.0,11.6,15.45,1018.53,8.0,5.4,0.0,24.7,11.67,6.3,52.1936,101.6191,Dusty
17.56,17.56,86.9,11.78,1002.65,40.0,349.1,10.74,99.0,11.15,2.8,-34.9545,62.5828,Rainy
12.87,12.87,41.8,0.22,1000.44,40.0,83.9,0.0,72.8,6.94,5.4,-43.8374,-108.1811,Cloudy
14.71,14.71,90.4,11.65,993.11,28.65,32.4,36.58,93.7,20.0,4.1,-41.5369,-174.1322,Stormy
-24.42,-25.42,50.0,-31.84,1019.7,2.0,171.8,1.05,37.1,10.25,6.1,3.6041,-173.8487,Cold
11.86,11.86,48.1,1.24,1011.04,40.0,157.8,0.0,85.0,18.69,2.0,32.4502,168.5159,Cloudy
-6.17,16.17,36.8,-7.68,1048.9,40.0,156.8,0.0,19.1,12.36,7.8,-31.5998,171.6836,Clear
42.21,44.21,28.1,16.58,1009.3,40.0,5.4,0.0,60.7,20.0,12.7,49.0752,111.3743,Hot
13.11,13.11,53.3,3.82,1022.68,40.0,143.0,0.0,71.8,10.88,3.1,35.3484,75.7236,Cloudy
23.14,55.0,94.0,18.24,1010.57,40.0,37.9,5.0,93.0,7.85,3.1,25.7865,-13.6549,Rainy
5.54,-3.75,76.3,-7.97,988.66,40.0,46.2,0.9,80.5,4.51,3.3,10.941,156.76,Drizzle
31.15,34.54,83.9,28.1,1020.1,21.3,130.8,0.05,92.6,14.73,5.0,-32.4796,103.8008,Humid
25.38,29.71,93.3,24.21,1016.27,40.0,251.9,0.61,81.3,11.04,4.6,28.7043,92.201,Humid
16.54,16.54,59.4,8.61,996.4,17.45,318.0,19.74,96.9,12.88,3.7,30.6632,56.3892,Thunderstorm
13.18,13.18,86.1,2.93,1009.1,40.0,109.1,8.41,95.3,7.19,2.0,44.7322,-64.1709,Rainy
20.31,55.0,86.4,14.03,1013.74,40.0,170.3,28.32,85.2,20.0,3.8,-56.5668,146.4574,Rainy
31.36,33.36,23.7,-1.77,1011.28,40.0,213.3,0.0,17.2,13.59,9.5,-7.1879,109.0604,Hot
-15.78,-17.73,81.8,-18.17,1007.69,6.5,177.7,0.95,81.3,6.03,3.9,-4.1248,-35.3199,Snowy
11.41,11.41,97.5,4.42,974.22,15.96,153.2,10.0,94.7,14.52,5.0,13.7751,-153.1508,Stormy
13.86,13.86,56.5,5.36,1003.06,40.0,290.7,0.0,81.7,18.73,4.3,-55.4807,-132.9417,Cloudy
17.52,1.97,20.9,1.15,1016.82,40.0,159.9,0.0,20.5,11.03,10.4,15.3877,-175.133,Clear
37.31,44.27,44.5,12.76,1030.98,40.0,144.4,0.0,32.5,9.81,14.2,-9.3367,66.2386,Heatwave
12.06,12.06,92.8,2.13,989.74,21.21,181.3,10.0,95.7,13.68,7.2,-19.1888,-176.2964,Stormy
3.8,-6.37,64.2,-2.35,1009.92,40.0,124.2,0.0,69.8,20.0,3.3,52.6953,49.9961,Cloudy
13.43,13.43,47.0,2.34,1015.21,40.0,175.2,0.0,79.5,10.77,3.8,-6.8284,173.0762,Cloudy
2.91,16.25,45.7,2.35,1046.09,40.0,3.4,0.0,6.0,11.12,8.7,-36.8992,-168.835,Clear
41.89,46.71,55.8,2.4,1031.92,40.0,140.0,0.0,35.8,13.76,13.2,-8.9778,10.3244,Heatwave
16.85,2.41,56.5,0.47,986.26,22.48,174.1,8.0,96.1,11.9,7.3,18.4934,76.1238,Thunderstorm
